text,labels
Would you want to go surfing the zoo on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing on Monday?,"[1, 1, 1, 0, 0]"
Would you want to grab coffee school on Monday?,"[1, 1, 1, 1, 0]"
Let's grab coffee on Friday?,"[1, 1, 1, 0, 0]"
Would you want to go bowling school?,"[1, 1, 0, 1, 0]"
Do you want to do something on Friday?,"[1, 1, 1, 0, 0]"
Are you free tomorrow?,"[0, 0, 1, 0, 0]"
Let's do something?,"[1, 1, 0, 0, 0]"
Let's hang out on Thursday?,"[1, 1, 1, 0, 0]"
Let's bake the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a coffee shop on Sunday?,"[1, 1, 1, 1, 0]"
"Sorry, I have plans already. on Friday","[0, 1, 0, 0, 1]"
Would you want to watch a movie train station?,"[1, 1, 0, 1, 0]"
Where? a club?,"[0, 0, 0, 1, 0]"
Would you want to watch a movie the Japanese place?,"[1, 1, 0, 1, 0]"
Would you want to hang out on Wednesday?,"[1, 1, 1, 0, 0]"
How about go swimming?,"[0, 1, 0, 0, 0]"
Do you want to go ice skating?,"[1, 1, 0, 0, 0]"
Would you want to go swimming on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to bake on Sunday?,"[1, 1, 1, 0, 0]"
No. 'm busy... tomorrow,"[0, 1, 0, 0, 1]"
Do you want to go to a party the Japanese place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party today?,"[1, 1, 1, 0, 0]"
Would you want to do something on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to hang out?,"[1, 1, 0, 0, 0]"
Where should we go? the theme park?,"[0, 0, 0, 1, 0]"
Why not my place?,"[0, 0, 0, 1, 0]"
Nah 'll be out of town. grab coffee,"[0, 1, 0, 0, 1]"
Sorry. 'll be out of town. tomorrow,"[0, 1, 0, 0, 1]"
Let's see a movie your place?,"[1, 1, 0, 1, 0]"
Why not the Italian restaurant?,"[0, 0, 0, 1, 0]"
No. 'll be out of town. on Wednesday,"[0, 1, 0, 0, 1]"
I prefer Xinyi?,"[0, 0, 0, 1, 0]"
Are you free at today?,"[0, 0, 1, 0, 0]"
Would you want to grab lunch school?,"[1, 1, 0, 1, 0]"
Nah  have plans already. watch a movie,"[0, 1, 0, 0, 1]"
Why not the Japanese place?,"[0, 0, 0, 1, 0]"
Let's see a concert on Monday?,"[1, 1, 1, 0, 0]"
What day? on Sunday?,"[0, 0, 1, 0, 0]"
Do you want to see a movie my place?,"[1, 1, 0, 1, 0]"
Sorry. 'll be out of town. see a concert,"[0, 1, 0, 0, 1]"
I prefer the train station?,"[0, 0, 0, 1, 0]"
"Sorry, I'll be out of town. catch up","[0, 1, 0, 0, 1]"
When? on Thursday?,"[0, 0, 1, 0, 0]"
Would you want to catch up the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to bake?,"[1, 1, 0, 0, 0]"
"Sorry, I have plans already. go bowling","[0, 1, 0, 0, 1]"
Let's grab lunch Xinyi?,"[1, 1, 0, 1, 0]"
Let's do something your place on Monday?,"[1, 1, 1, 1, 0]"
Where do you want to go? the theme park?,"[0, 0, 0, 1, 0]"
Let's see a game Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Let's catch up train station?,"[1, 1, 0, 1, 0]"
Would you want to catch up on Tuesday?,"[1, 1, 1, 0, 0]"
Where should we go? a club?,"[0, 0, 0, 1, 0]"
"Sorry, I'll be out of town. go to a party","[0, 1, 0, 0, 1]"
Let's go to a party a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
"Sorry, I'll be out of town. today","[0, 1, 0, 0, 1]"
Would you want to hang out the train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's do something today?,"[1, 1, 1, 0, 0]"
No. 'll be out of town. do something,"[0, 1, 0, 0, 1]"
Would you want to catch up on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to go somewhere today?,"[1, 1, 1, 0, 0]"
Let's see a play train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's go bowling train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to hang out the zoo today?,"[1, 1, 1, 1, 0]"
What time should we meet? on Sunday?,"[0, 0, 1, 0, 0]"
Do you want to bake the mall?,"[1, 1, 0, 1, 0]"
Let's do something on Friday?,"[1, 1, 1, 0, 0]"
Let's grab lunch school?,"[1, 1, 0, 1, 0]"
Let's catch up train station on Friday?,"[1, 1, 1, 1, 0]"
Sorry. 'll be out of town. on Monday,"[0, 1, 0, 0, 1]"
Would you want to watch a movie the Japanese place on Saturday?,"[1, 1, 1, 1, 0]"
What time?on Sunday?,"[0, 0, 1, 0, 0]"
"No..., I have plans already. grab lunch","[0, 1, 0, 0, 1]"
Do you want to catch up the Japanese place?,"[1, 1, 0, 1, 0]"
No. 'll be out of town. go bowling,"[0, 1, 0, 0, 1]"
Would you want to hang out school?,"[1, 1, 0, 1, 0]"
Do you want to go bowling Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to see a play?,"[1, 1, 0, 0, 0]"
What day? on Tuesday?,"[0, 0, 1, 0, 0]"
No. 'm busy... go ice skating,"[0, 1, 0, 0, 1]"
Would you want to go ice skating on Sunday?,"[1, 1, 1, 0, 0]"
What time?on Monday?,"[0, 0, 1, 0, 0]"
Let's grab coffee Xinyi today?,"[1, 1, 1, 1, 0]"
Let's see a movie the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
"No..., I have plans already. see a movie","[0, 1, 0, 0, 1]"
Where do you want to go? train station?,"[0, 0, 0, 1, 0]"
Would you want to go rafting Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to bake your place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a game on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to hang out train station on Sunday?,"[1, 1, 1, 1, 0]"
How about on Saturday?,"[0, 0, 1, 0, 0]"
No. 'm busy... grab coffee,"[0, 1, 0, 0, 1]"
Would you want to see a play today?,"[1, 1, 1, 0, 0]"
No. 'll be out of town. go swimming,"[0, 1, 0, 0, 1]"
no way can't. ,"[0, 1, 0, 0, 1]"
Do you want to go bowling your place?,"[1, 1, 0, 1, 0]"
Nah 'm busy... on Tuesday,"[0, 1, 0, 0, 1]"
Would you want to bake a coffee shop?,"[1, 1, 0, 1, 0]"
Let's go bowling on Wednesday?,"[1, 1, 1, 0, 0]"
Let's go rafting the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the theme park on Monday?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... on Tuesday","[0, 1, 0, 0, 1]"
"Sorry, I'll be out of town. on Saturday","[0, 1, 0, 0, 1]"
Would you want to see a game a bar?,"[1, 1, 0, 1, 0]"
Let's do something the train station?,"[1, 1, 0, 1, 0]"
Where should we go? a coffee shop?,"[0, 0, 0, 1, 0]"
Nah 'll be out of town. tomorrow,"[0, 1, 0, 0, 1]"
"Sorry, I'm busy... watch a movie","[0, 1, 0, 0, 1]"
Would you want to go swimming today?,"[1, 1, 1, 0, 0]"
Sorry.  have plans already. see a movie,"[0, 1, 0, 0, 1]"
Where? a bar?,"[0, 0, 0, 1, 0]"
Nah 'm busy... today,"[0, 1, 0, 0, 1]"
I prefer the Italian restaurant?,"[0, 0, 0, 1, 0]"
When? on Saturday?,"[0, 0, 1, 0, 0]"
Let's go bowling on Sunday?,"[1, 1, 1, 0, 0]"
Nah  have plans already. see a concert,"[0, 1, 0, 0, 1]"
How about on Sunday?,"[0, 0, 1, 0, 0]"
Why not a bar?,"[0, 0, 0, 1, 0]"
Do you want to grab lunch school on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the Italian restaurant?,"[1, 1, 0, 1, 0]"
Why not train station?,"[0, 0, 0, 1, 0]"
No.  have plans already. on Tuesday,"[0, 1, 0, 0, 1]"
Do you want to go to a party the Japanese place on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a play on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to watch a movie?,"[1, 1, 0, 0, 0]"
Would you want to go rafting the train station?,"[1, 1, 0, 1, 0]"
Do you want to see a movie the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Would you want to do something Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a game Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Where? the Japanese place?,"[0, 0, 0, 1, 0]"
Let's see a concert a club on Wednesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie Xinyi?,"[1, 1, 0, 1, 0]"
Let's go somewhere the theme park today?,"[1, 1, 1, 1, 0]"
of course not have an appointment. ,"[0, 1, 0, 0, 1]"
Do you want to bake on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to catch up on Monday?,"[1, 1, 1, 0, 0]"
Do you want to go ice skating the mall?,"[1, 1, 0, 1, 0]"
Let's go ice skating my place?,"[1, 1, 0, 1, 0]"
Let's see a game school tomorrow?,"[1, 1, 1, 1, 0]"
What time should we meet? on Tuesday?,"[0, 0, 1, 0, 0]"
"No..., I'm busy... today","[0, 1, 0, 0, 1]"
Are you busy on Friday?,"[0, 0, 1, 0, 0]"
"No..., I have plans already. go bowling","[0, 1, 0, 0, 1]"
Would you want to grab lunch?,"[1, 1, 0, 0, 0]"
Would you want to go somewhere the mall on Saturday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... see a concert,"[0, 1, 0, 0, 1]"
Where should we meet? a coffee shop?,"[0, 0, 0, 1, 0]"
Do you want to bake the zoo on Friday?,"[1, 1, 1, 1, 0]"
"No..., I'll be out of town. on Thursday","[0, 1, 0, 0, 1]"
Do you want to do something tomorrow?,"[1, 1, 1, 0, 0]"
Would you want to do something on Friday?,"[1, 1, 1, 0, 0]"
Sorry.  have plans already. on Thursday,"[0, 1, 0, 0, 1]"
Do you want to catch up on Sunday?,"[1, 1, 1, 0, 0]"
Do you want to do something on Sunday?,"[1, 1, 1, 0, 0]"
"Sorry, I have plans already. hang out","[0, 1, 0, 0, 1]"
Let's grab lunch Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go rafting on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to see a play on Wednesday?,"[1, 1, 1, 0, 0]"
"Sorry, I'll be out of town. grab lunch","[0, 1, 0, 0, 1]"
Why not on Friday?,"[0, 0, 1, 0, 0]"
What time should we meet? on Monday?,"[0, 0, 1, 0, 0]"
Let's go ice skating train station?,"[1, 1, 0, 1, 0]"
Do you want to go rafting on Thursday?,"[1, 1, 1, 0, 0]"
Do you want to grab lunch train station?,"[1, 1, 0, 1, 0]"
Do you want to bake on Sunday?,"[1, 1, 1, 0, 0]"
Let's do something a bar?,"[1, 1, 0, 1, 0]"
Nah 'm busy... hang out,"[0, 1, 0, 0, 1]"
Would you want to see a movie a club today?,"[1, 1, 1, 1, 0]"
Do you want to do something the Japanese place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the zoo today?,"[1, 1, 1, 1, 0]"
Let's see a game a bar on Thursday?,"[1, 1, 1, 1, 0]"
No. 'm busy... on Thursday,"[0, 1, 0, 0, 1]"
Would you want to see a movie a club on Monday?,"[1, 1, 1, 1, 0]"
Would you want to bake a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to do something the zoo?,"[1, 1, 0, 1, 0]"
Do you want to go bowling on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to go swimming a club?,"[1, 1, 0, 1, 0]"
Would you want to do something a club tomorrow?,"[1, 1, 1, 1, 0]"
Sorry. 'll be out of town. on Friday,"[0, 1, 0, 0, 1]"
"Sorry, I have plans already. catch up","[0, 1, 0, 0, 1]"
Let's go to a party a club today?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... on Saturday","[0, 1, 0, 0, 1]"
Would you want to catch up today?,"[1, 1, 1, 0, 0]"
Do you want to catch up the zoo?,"[1, 1, 0, 1, 0]"
Let's go surfing on Saturday?,"[1, 1, 1, 0, 0]"
Do you want to watch a movie Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go somewhere on Sunday?,"[1, 1, 1, 0, 0]"
"Sorry, I'm busy... see a play","[0, 1, 0, 0, 1]"
Do you want to grab coffee Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to see a concert school on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party the zoo on Monday?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... see a game","[0, 1, 0, 0, 1]"
Let's do something the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Why not on Wednesday?,"[0, 0, 1, 0, 0]"
Where do you want to go? a club?,"[0, 0, 0, 1, 0]"
"Sorry, I'll be out of town. see a game","[0, 1, 0, 0, 1]"
Would you want to go bowling Daan Park?,"[1, 1, 0, 1, 0]"
Are you free at on Thursday?,"[0, 0, 1, 0, 0]"
Let's go to a party the zoo?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to go rafting on Tuesday?,"[1, 1, 1, 0, 0]"
Let's do on Tuesday?,"[0, 0, 1, 0, 0]"
Where should we meet? Daan Park?,"[0, 0, 0, 1, 0]"
Let's hang out the Italian restaurant tomorrow?,"[1, 1, 1, 1, 0]"
Where should we go? Xinyi?,"[0, 0, 0, 1, 0]"
Do you want to do something?,"[1, 1, 0, 0, 0]"
Do you want to go rafting the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab lunch on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to go rafting train station on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie Daan Park?,"[1, 1, 0, 1, 0]"
Do you want to watch a movie your place on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to watch a movie tomorrow?,"[1, 1, 1, 0, 0]"
Let's go to a party today?,"[1, 1, 1, 0, 0]"
Let's see a game the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to see a play on Tuesday?,"[1, 1, 1, 0, 0]"
No.  have plans already. on Thursday,"[0, 1, 0, 0, 1]"
Let's do tomorrow?,"[0, 0, 1, 0, 0]"
Where should we go? your place?,"[0, 0, 0, 1, 0]"
Let's go to a party Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab coffee on Wednesday?,"[1, 1, 1, 0, 0]"
When? on Sunday?,"[0, 0, 1, 0, 0]"
Would you want to see a concert?,"[1, 1, 0, 0, 0]"
Sorry. 'll be out of town. go surfing,"[0, 1, 0, 0, 1]"
Would you want to grab lunch Xinyi?,"[1, 1, 0, 1, 0]"
Let's see a movie Daan Park?,"[1, 1, 0, 1, 0]"
Where should we go? a bar?,"[0, 0, 0, 1, 0]"
Sorry.  have plans already. go to a party,"[0, 1, 0, 0, 1]"
How about tomorrow?,"[0, 0, 1, 0, 0]"
Let's go ice skating on Monday?,"[1, 1, 1, 0, 0]"
Nah  have plans already. hang out,"[0, 1, 0, 0, 1]"
Nah  have plans already. on Thursday,"[0, 1, 0, 0, 1]"
Let's do the mall?,"[0, 0, 0, 1, 0]"
Do you want to go ice skating Daan Park?,"[1, 1, 0, 1, 0]"
Let's go bowling the train station?,"[1, 1, 0, 1, 0]"
Let's go surfing on Wednesday?,"[1, 1, 1, 0, 0]"
"No..., I'll be out of town. on Saturday","[0, 1, 0, 0, 1]"
Are you free on Saturday?,"[0, 0, 1, 0, 0]"
"No..., I'm busy... hang out","[0, 1, 0, 0, 1]"
Where should we meet? the Italian restaurant?,"[0, 0, 0, 1, 0]"
Do you want to go rafting a club on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing?,"[1, 1, 0, 0, 0]"
Would you want to see a game your place on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to do something train station?,"[1, 1, 0, 1, 0]"
Would you want to hang out my place on Thursday?,"[1, 1, 1, 1, 0]"
Are you busy on Wednesday?,"[0, 0, 1, 0, 0]"
Would you want to go ice skating school on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing on Tuesday?,"[1, 1, 1, 0, 0]"
Let's see a concert today?,"[1, 1, 1, 0, 0]"
Sorry. 'll be out of town. see a movie,"[0, 1, 0, 0, 1]"
Do you want to go somewhere the mall?,"[1, 1, 0, 1, 0]"
Would you want to go somewhere train station?,"[1, 1, 0, 1, 0]"
Let's see a play on Wednesday?,"[1, 1, 1, 0, 0]"
Do you want to go to a party train station?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch tomorrow?,"[1, 1, 1, 0, 0]"
Would you want to go swimming a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to see a concert on Tuesday?,"[1, 1, 1, 0, 0]"
Where should we go? train station?,"[0, 0, 0, 1, 0]"
Nah 'm busy... on Sunday,"[0, 1, 0, 0, 1]"
Let's bake the theme park on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming on Friday?,"[1, 1, 1, 0, 0]"
Where should we go? the Italian restaurant?,"[0, 0, 0, 1, 0]"
Are you free on Sunday?,"[0, 0, 1, 0, 0]"
"No..., I'm busy... watch a movie","[0, 1, 0, 0, 1]"
Let's watch a movie the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to do something the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to bake a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
You free on Friday?,"[0, 0, 1, 0, 0]"
Would you want to hang out on Tuesday?,"[1, 1, 1, 0, 0]"
"No..., I'm busy... see a play","[0, 1, 0, 0, 1]"
Where do you want to go? a bar?,"[0, 0, 0, 1, 0]"
"No..., I'm busy... go to a party","[0, 1, 0, 0, 1]"
Let's grab lunch on Saturday?,"[1, 1, 1, 0, 0]"
Do you want to see a concert school?,"[1, 1, 0, 1, 0]"
Would you want to go ice skating train station on Sunday?,"[1, 1, 1, 1, 0]"
Let's hang out the mall on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to bake on Saturday?,"[1, 1, 1, 0, 0]"
Do you want to go surfing the train station?,"[1, 1, 0, 1, 0]"
No. 'll be out of town. on Saturday,"[0, 1, 0, 0, 1]"
Would you want to see a concert a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Let's do the theme park?,"[0, 0, 0, 1, 0]"
Would you want to go to a party train station tomorrow?,"[1, 1, 1, 1, 0]"
What day? on Thursday?,"[0, 0, 1, 0, 0]"
Do you want to see a game a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Nah 'll be out of town. go surfing,"[0, 1, 0, 0, 1]"
Do you want to go bowling on Monday?,"[1, 1, 1, 0, 0]"
Would you want to grab lunch today?,"[1, 1, 1, 0, 0]"
Let's see a play?,"[1, 1, 0, 0, 0]"
Let's go swimming tomorrow?,"[1, 1, 1, 0, 0]"
Do you want to go swimming?,"[1, 1, 0, 0, 0]"
Let's go swimming Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to see a movie on Saturday?,"[1, 1, 1, 0, 0]"
Do you want to go bowling the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party school?,"[1, 1, 0, 1, 0]"
Would you want to go to a party a club on Tuesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... go rafting,"[0, 1, 0, 0, 1]"
"No..., I'm busy... on Sunday","[0, 1, 0, 0, 1]"
Do you want to go ice skating a club on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go surfing on Friday?,"[1, 1, 1, 0, 0]"
Why not today?,"[0, 0, 1, 0, 0]"
"No..., I have plans already. on Thursday","[0, 1, 0, 0, 1]"
Do you want to see a concert the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a coffee shop today?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere?,"[1, 1, 0, 0, 0]"
Let's go somewhere Daan Park?,"[1, 1, 0, 1, 0]"
Let's see a concert the mall?,"[1, 1, 0, 1, 0]"
Would you want to see a play the Japanese place?,"[1, 1, 0, 1, 0]"
Nah 'll be out of town. go somewhere,"[0, 1, 0, 0, 1]"
Sorry. 'll be out of town. on Sunday,"[0, 1, 0, 0, 1]"
"No..., I'll be out of town. go bowling","[0, 1, 0, 0, 1]"
Let's see a play on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to grab coffee Daan Park?,"[1, 1, 0, 1, 0]"
Let's go to a party the mall on Wednesday?,"[1, 1, 1, 1, 0]"
When should we meet? tomorrow?,"[0, 0, 1, 0, 0]"
Do you want to bake school on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing on Sunday?,"[1, 1, 1, 0, 0]"
Would you want to catch up Daan Park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie a club on Sunday?,"[1, 1, 1, 1, 0]"
Let's hang out the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie?,"[1, 1, 0, 0, 0]"
Do you want to go bowling a club on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
"No..., I'll be out of town. see a movie","[0, 1, 0, 0, 1]"
Do you want to grab lunch my place?,"[1, 1, 0, 1, 0]"
Do you want to go to a party on Friday?,"[1, 1, 1, 0, 0]"
"Sorry, I have plans already. today","[0, 1, 0, 0, 1]"
Do you want to grab lunch the zoo?,"[1, 1, 0, 1, 0]"
Do you want to go to a party a bar on Friday?,"[1, 1, 1, 1, 0]"
Let's go bowling on Monday?,"[1, 1, 1, 0, 0]"
Do you want to go to a party on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to go surfing?,"[1, 1, 0, 0, 0]"
Do you want to see a movie a club on Saturday?,"[1, 1, 1, 1, 0]"
"No..., I have plans already. on Saturday","[0, 1, 0, 0, 1]"
Let's go somewhere a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to see a movie the Japanese place?,"[1, 1, 0, 1, 0]"
Are you free on Thursday?,"[0, 0, 1, 0, 0]"
Let's go somewhere a club?,"[1, 1, 0, 1, 0]"
Nah 'll be out of town. today,"[0, 1, 0, 0, 1]"
Do you want to see a concert Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go rafting on Sunday?,"[1, 1, 1, 0, 0]"
No. 'm busy... see a game,"[0, 1, 0, 0, 1]"
Let's grab coffee?,"[1, 1, 0, 0, 0]"
Do you want to see a play the Italian restaurant?,"[1, 1, 0, 1, 0]"
Would you want to go ice skating Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to see a concert Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
"Sorry, I'm busy... on Thursday","[0, 1, 0, 0, 1]"
Would you want to go ice skating on Monday?,"[1, 1, 1, 0, 0]"
Would you want to see a movie my place on Friday?,"[1, 1, 1, 1, 0]"
"Sorry, I'll be out of town. do something","[0, 1, 0, 0, 1]"
When should we meet? on Friday?,"[0, 0, 1, 0, 0]"
Nah 'm busy... see a movie,"[0, 1, 0, 0, 1]"
Do you want to go somewhere the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming on Saturday?,"[1, 1, 1, 0, 0]"
Let's do something on Thursday?,"[1, 1, 1, 0, 0]"
Nah 'll be out of town. on Friday,"[0, 1, 0, 0, 1]"
Let's grab lunch a bar?,"[1, 1, 0, 1, 0]"
Let's go bowling?,"[1, 1, 0, 0, 0]"
Would you want to go ice skating the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee tomorrow?,"[1, 1, 1, 0, 0]"
Would you want to see a game the train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the train station?,"[1, 1, 0, 1, 0]"
Let's go somewhere school?,"[1, 1, 0, 1, 0]"
Let's go rafting my place?,"[1, 1, 0, 1, 0]"
Let's bake a bar today?,"[1, 1, 1, 1, 0]"
Would you want to go rafting Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the Italian restaurant?,"[1, 1, 0, 1, 0]"
"Sorry, I have plans already. on Tuesday","[0, 1, 0, 0, 1]"
Where do you want to go? a coffee shop?,"[0, 0, 0, 1, 0]"
Let's go bowling your place on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a concert on Saturday?,"[1, 1, 1, 0, 0]"
Sorry. 'm busy... on Monday,"[0, 1, 0, 0, 1]"
Let's see a play Xinyi on Monday?,"[1, 1, 1, 1, 0]"
No.  have plans already. go surfing,"[0, 1, 0, 0, 1]"
Do you want to catch up the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee?,"[1, 1, 0, 0, 0]"
Nah  have plans already. go rafting,"[0, 1, 0, 0, 1]"
No. 'm busy... go swimming,"[0, 1, 0, 0, 1]"
Do you want to go rafting Daan Park?,"[1, 1, 0, 1, 0]"
When should we meet? on Thursday?,"[0, 0, 1, 0, 0]"
"No..., I have plans already. today","[0, 1, 0, 0, 1]"
Do you want to hang out a club on Monday?,"[1, 1, 1, 1, 0]"
Where should we meet? train station?,"[0, 0, 0, 1, 0]"
Would you want to see a movie on Tuesday?,"[1, 1, 1, 0, 0]"
Would you want to grab coffee the train station?,"[1, 1, 0, 1, 0]"
Would you want to see a concert on Friday?,"[1, 1, 1, 0, 0]"
Do you want to go to a party your place?,"[1, 1, 0, 1, 0]"
Do you want to go surfing the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Let's see a game a coffee shop?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch the zoo?,"[1, 1, 0, 1, 0]"
"Sorry, I'm busy... see a concert","[0, 1, 0, 0, 1]"
Let's go somewhere on Saturday?,"[1, 1, 1, 0, 0]"
Nah 'll be out of town. go swimming,"[0, 1, 0, 0, 1]"
Let's watch a movie the mall on Wednesday?,"[1, 1, 1, 1, 0]"
No. 'll be out of town. on Thursday,"[0, 1, 0, 0, 1]"
Would you want to grab lunch on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to see a movie train station?,"[1, 1, 0, 1, 0]"
Let's go to a party your place?,"[1, 1, 0, 1, 0]"
Do you want to go bowling school on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go rafting on Friday?,"[1, 1, 1, 0, 0]"
Let's go somewhere tomorrow?,"[1, 1, 1, 0, 0]"
When? tomorrow?,"[0, 0, 1, 0, 0]"
"Sorry, I'll be out of town. tomorrow","[0, 1, 0, 0, 1]"
Nah  have plans already. do something,"[0, 1, 0, 0, 1]"
Let's go ice skating the mall on Monday?,"[1, 1, 1, 1, 0]"
Let's do something the mall tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go bowling on Friday?,"[1, 1, 1, 0, 0]"
Let's go to a party your place on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie school on Sunday?,"[1, 1, 1, 1, 0]"
Let's go ice skating a coffee shop?,"[1, 1, 0, 1, 0]"
Where do you want to go? the mall?,"[0, 0, 0, 1, 0]"
Do you want to go bowling the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's catch up on Tuesday?,"[1, 1, 1, 0, 0]"
Do you want to go somewhere Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to go ice skating on Friday?,"[1, 1, 1, 0, 0]"
Let's see a play on Thursday?,"[1, 1, 1, 0, 0]"
